country_id,factor_id,year,public_geography_type,public_geography_id,municipality,value,unit,provenance_ref,comparability_status
sweden,one_two_dwelling_buildings,2014,municipality,1489,Alingsås,53.51,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1490,Borås,37.67,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1491,Ulricehamn,64.69,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1492,Åmål,55.82,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1493,Mariestad,53.02,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1494,Lidköping,51.52,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1495,Skara,50.79,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1496,Skövde,42.36,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1497,Hjo,64.01,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1498,Tidaholm,60.05,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1499,Falköping,53.95,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1715,Kil,66.52,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1730,Eda,69.86,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1737,Torsby,68.45,pct,provenance/sweden_public_manifest.json,country_local
sweden,one_two_dwelling_buildings,2014,municipality,1760,Storfors,75.05,pct,provenance/sweden_public_manifest.json,country_local
